property_name,price,house_type,area_in_sq_ft,no_of_bedrooms,no_of_bathrooms,no_of_receptions,city,postal_code,location,nearest_station,postcode_latitude,postcode_longitude,station_latitude,station_longitude,price_per_sqft,distance_miles
West Hill,43900,Flat / Apartment,670,2,2,2,London,SW15 2UF,Putney,Putney Bridge,51.4819,-0.250715,51.4683,-0.208795,65.5223880597015,2.03
Westbourne Park Road,450000,House,2742,6,6,6,London,W2 5PH,Notting Hill,Paddington,51.516,-0.2112,51.5155,-0.175365,164.11378555798686,1.54
Ronalds Road,150000,House,1327,4,4,4,London,N5 1XB,Highbury,Canonbury,51.5508,-0.10367,51.5438,-0.090632,113.03692539562924,0.74
Cloudesley Street,62500,Flat / Apartment,513,1,1,1,London,N1 0HX,Islington,Angel,51.5364,-0.10823,51.5325,-0.106036,121.83235867446393,0.29
Hertford Road,43500,Flat / Apartment,565,1,1,1,London,N1 5SH,Islington,Angel,51.5388,-0.07878,51.5325,-0.106036,76.99115044247787,1.25
Dartmouth Park Road,85000,Flat / Apartment,743,2,2,2,London,NW5 1SN,Kentish Town,Gospel Oak,51.5594,-0.14284,51.5555,-0.151577,114.40107671601615,0.46
The Chase,269500,House,3125,4,4,4,London,SW4 0NH,Clapham,Clapham Common,51.462,-0.1312,51.4621,-0.137359,86.24,0.27
Wavendon Avenue,225000,House,2389,5,5,5,London,W4 4NR,Chiswick,Chiswick Park,51.4949,-0.2871,51.4946,-0.267874,94.18166596902469,0.83
Chiswick,170000,House,2033,5,5,5,London,W4 3HA,Chiswick,Chiswick Park,51.4934,-0.2802,51.4946,-0.267874,83.62026561731432,0.54
Old Brompton Road,345000,House,2160,4,4,4,London,SW7 3RA,South Kensington,South Kensington,51.4993,-0.1691,51.494,-0.173044,159.72222222222223,0.4
Castelnau,325000,House,3098,5,5,5,London,SW13 9ET,Barnes,Barnes Bridge,51.485,-0.22939,51.472,-0.252633,104.90639122014203,1.34
Dorville Crescent,65000,Flat / Apartment,650,2,2,2,London,W6 0HJ,Hammersmith,Hammersmith,51.4903,-0.2406,51.492,-0.22364,100.0,0.74
Television Centre,139500,Flat / Apartment,981,2,2,2,London,W12 7FT,Shepherds Bush,Shepherds Bush,51.5132,-0.2376,51.5053,-0.222986,142.2018348623853,0.83
Alexander Court,47500,Flat / Apartment,705,2,2,2,London,SW18 2EJ,Wandsworth,Wandsworth Town,51.5073,-0.225951,51.461,-0.188251,67.37588652482269,3.59
Hotham Road,125000,House,1810,3,3,3,London,SW15 1QJ,Putney,Putney Bridge,51.4772,-0.255245,51.4683,-0.208795,69.06077348066299,2.09
Danemere Street,115000,House,1468,3,3,3,London,SW15 1LT,Putney,Putney Bridge,51.476,-0.256453,51.4683,-0.208795,78.33787465940054,2.12
North Side Wandsworth Common,69500,Flat / Apartment,815,2,2,2,London,SW18 2SL,Wandsworth,Wandsworth Town,51.5124,-0.220968,51.461,-0.188251,85.2760736196319,3.82
Manchuria Road,210000,House,2325,5,5,5,London,SW11 6AE,Battersea,Clapham Junction,51.4544,-0.15528,51.4645,-0.170518,90.3225806451613,0.96
Mandalay Road,75000,Flat / Apartment,838,2,2,2,London,SW4 9ED,Clapham,Clapham Common,51.4603,-0.1355,51.4621,-0.137359,89.49880668257757,0.15
Shelgate Road,139900,House,1456,3,3,3,London,SW11 1BQ,Battersea,Clapham Junction,51.4598,-0.16325,51.4645,-0.170518,96.08516483516483,0.45
Pearson Square,475000,Penthouse,1774,3,3,3,London,W1T 3BJ,Fitzrovia,Goodge Street,51.5228,-0.1365,51.5206,-0.134357,267.7564825253664,0.18
Canonbury Lane,227500,House,1969,4,4,4,London,N1 2AP,Islington,Angel,51.5434,-0.10206,51.5325,-0.106036,115.54088369730827,0.77
Palewell Park,199500,House,2707,5,5,5,London,SW14 8JH,Mortlake,Mortlake,51.4724,-0.259926,51.4699,-0.268523,73.69782046545991,0.41
Kings Road,89900,House,1109,3,3,3,London,SW14 8PF,East Sheen,Mortlake,51.4737,-0.258718,51.4699,-0.268523,81.06402164111813,0.5
Richmond Park Road,157500,House,2050,5,5,5,London,SW14 8JU,East Sheen,Mortlake,51.473,-0.259322,51.4699,-0.268523,76.82926829268293,0.45
Osprey Court,85000,Flat / Apartment,655,1,1,1,London,E1W 1AG,Wapping,Tower Gateway,51.5083,-0.07017,51.5105,-0.074769,129.7709923664122,0.25
Fernside Road,125000,House,1683,4,4,4,London,SW12 8LN,Balham,Balham,51.4465,-0.15731,51.4452,-0.1517,74.27213309566251,0.26
Paddenswick Road,375000,House,3391,5,5,5,London,W6 0UA,Hammersmith,Hammersmith,51.4875,-0.2455,51.492,-0.22364,110.58684753759952,0.99
Bollo Lane,99500,House,1423,5,5,5,London,W4 5LT,Chiswick,Chiswick Park,51.4939,-0.2953,51.4946,-0.267874,69.92269852424455,1.18
Devonshire Road,85000,House,1163,3,3,3,London,W4 2HD,Chiswick,Chiswick Park,51.492,-0.2637,51.4946,-0.267874,73.08684436801376,0.25
Grove Court,240000,Flat / Apartment,1898,4,4,4,London,SW10 9QY,Chelsea,West Brompton,51.488,-0.18006,51.487,-0.195185,126.44889357218125,0.65
Huntspill Street,87500,House,1334,5,5,5,London,SW17 0AA,Tooting,Tooting,51.4907,-0.242108,51.4278,-0.167967,65.59220389805097,5.39
Eamont Court,67500,Flat / Apartment,602,2,2,2,London,NW8 7DG,Westminster,St. Johns Wood,51.5343,-0.16678,51.5317,-0.17419,112.12624584717608,0.37
Murray Street,73500,Flat / Apartment,953,2,2,2,London,NW1 9RE,Camden,Camden Town,51.5432,-0.13243,51.5423,-0.13956,77.12486883525709,0.31
Mandalay Road,92500,Flat / Apartment,1082,2,2,2,London,SW4 9ED,Clapham,Clapham Common,51.4603,-0.1355,51.4621,-0.137359,85.4898336414048,0.15
Mapesbury Road,130000,House,2547,5,5,5,London,NW2 4HJ,Barnet,Cricklewood,51.5498,-0.20842,51.5567,-0.215751,51.04043973301924,0.57
College Cross,239500,House,2212,4,4,4,London,N1 1PT,Islington,Angel,51.5418,-0.10536,51.5325,-0.106036,108.27305605786619,0.64
Northchurch Road,50000,Flat / Apartment,675,1,1,1,London,N1 3FL,Islington,Angel,51.543,-0.09088,51.5325,-0.106036,74.07407407407408,0.97
Canonbury Park South,255000,House,2241,5,5,5,London,N1 2JG,Canonbury,Angel,51.5466,-0.09304,51.5325,-0.106036,113.78848728246318,1.12
Upper Place,60000,New development,721,2,2,2,London,E5 9BU,Clapton,Hackney Central,51.5638,-0.05901,51.5471,-0.056875,83.21775312066575,1.16
City Mills Apartments,59000,Flat / Apartment,702,2,2,2,London,E8 4FB,Hackney,Hackney Downs,51.5385,-0.07329,51.5486,-0.060686,84.04558404558405,0.88
Eagle Mews,55000,House,674,2,2,2,London,N1 4ST,Islington,Angel,51.5458,-0.08032,51.5325,-0.106036,81.60237388724036,1.44
Brookville Road,165000,House,1716,5,5,5,London,SW6 7BH,Fulham,Imperial Wharf,51.4766,-0.1824,51.4751,-0.182927,96.15384615384616,0.11
Culmington Road,125000,House,1700,4,4,4,London,W13 9NB,Ealing,West Ealing,51.5131,-0.3372,51.5135,-0.320689,73.52941176470588,0.71
Liberty House,59900,Flat / Apartment,830,2,2,2,London,E1 8JA,Whitechapel,Aldgate East,51.5097,-0.06729,51.5156,-0.070839,72.16867469879519,0.44
Chestnut Grove,132500,House,1800,4,4,4,London,SW12 8JG,Balham,Balham,51.4468,-0.15603,51.4452,-0.1517,73.61111111111111,0.22
Cottenham Park Road,135000,Flat / Apartment,1862,3,3,3,London,SW20 0RZ,Wimbledon,Raynes Park,51.4081,-0.2152,51.409,-0.23054,72.50268528464017,0.66
Craven Gardens,122500,House,1681,4,4,4,London,SW19 8LU,Wimbledon,Wimbledon,51.4258,-0.192042,51.4215,-0.206403,72.87328970850685,0.69
Southlands Drive,65000,Flat / Apartment,779,2,2,2,London,SW19 5QH,Wimbledon,Wimbledon,51.4262,-0.196306,51.4215,-0.206403,83.4403080872914,0.54
Loudoun Road,449500,House,2607,4,4,4,London,NW8 0LT,Westminster,St. Johns Wood,51.5362,-0.17875,51.5317,-0.17419,172.4204065976218,0.37
The Glass House,46500,Flat / Apartment,461,1,1,1,London,SW15 1PR,Putney,Putney Bridge,51.4768,-0.255698,51.4683,-0.208795,100.86767895878525,2.1
Altenburg Gardens,105000,Flat / Apartment,1155,2,2,2,London,SW11 1JL,Battersea,Clapham Junction,51.463,-0.16296,51.4645,-0.170518,90.9090909090909,0.34
Harbut Road,65000,Flat / Apartment,684,2,2,2,London,SW11 2RB,Battersea,Clapham Junction,51.4613,-0.1787,51.4645,-0.170518,95.02923976608187,0.42
Lavender Gardens,77500,Flat / Apartment,928,2,2,2,London,SW11 1DN,Battersea,Clapham Junction,51.4633,-0.162,51.4645,-0.170518,83.51293103448276,0.38
Oakley Road,62500,Flat / Apartment,676,1,1,1,London,N1 3LL,Islington,Angel,51.5429,-0.08655,51.5325,-0.106036,92.45562130177515,1.1
The Pryors,180000,Flat / Apartment,1405,3,3,3,London,NW3 1BS,Hampstead,Hampstead,51.5599,-0.17205,51.5565,-0.178301,128.1138790035587,0.36
Gosberton Road,77500,Flat / Apartment,1368,3,3,3,London,SW12 8LG,Balham,Balham,51.4454,-0.15913,51.4452,-0.1517,56.65204678362573,0.32
Chiswick High Road,205000,New development,2875,4,4,4,London,W4 5RG,Chiswick,Chiswick Park,51.4917,-0.2967,51.4946,-0.267874,71.30434782608695,1.26
Lonsdale Road,77500,Flat / Apartment,936,2,2,2,London,SW13 9PY,Barnes,Barnes Bridge,51.4872,-0.223951,51.472,-0.252633,82.7991452991453,1.62
Dalebury Road,88500,Flat / Apartment,1258,2,2,2,London,SW17 7HH,Tooting,Tooting,51.4932,-0.239692,51.4278,-0.167967,70.34976152623211,5.47
Rosenau Road,240000,House,2803,6,6,6,London,SW11 4QX,Battersea,Clapham Junction,51.4766,-0.16543,51.4645,-0.170518,85.62254727078131,0.86
Circle Gardens,82500,House,1388,3,3,3,London,SW19 3JU,Wimbledon,Wimbledon,51.4211,-0.198247,51.4215,-0.206403,59.43804034582133,0.35
Vanderbilt Road,112500,House,1566,5,5,5,London,SW18 3BG,Wandsworth,Wandsworth Town,51.5136,-0.21976,51.461,-0.188251,71.83908045977012,3.88
Alma Road,10000,House,1306,4,4,4,London,SW18 1AH,Wandsworth,Wandsworth Town,51.4986,-0.234407,51.461,-0.188251,7.656967840735069,3.27
Kennet House,35000,Flat / Apartment,670,2,2,2,London,NW8 8HB,Westminster,St. Johns Wood,51.5225,-0.17174,51.5317,-0.17419,52.23880597014925,0.64
Clarendon Road,360000,House,1831,5,5,5,London,W11 2HW,Notting Hill,Ladbroke Grove,51.5151,-0.2084,51.5173,-0.211102,196.61387220098308,0.19
Roseneath Road,205000,House,2202,3,3,3,London,SW11 6AG,Battersea,Clapham Junction,51.4539,-0.15529,51.4645,-0.170518,93.09718437783833,0.98
Cologne Road,76500,Duplex,992,2,2,2,London,SW11 2AJ,Battersea,Clapham Junction,51.4621,-0.17677,51.4645,-0.170518,77.11693548387096,0.32
Randolph Avenue,167500,Flat / Apartment,1101,2,2,2,London,W9 1DW,Maida Vale,Maida Vale,51.5265,-0.1967,51.5276,-0.190592,152.13442325158945,0.27
Montagu Square,137500,Flat / Apartment,1002,2,2,2,London,W1H 2LW,Marylebone,Oxford Circus,51.5151,-0.1586,51.5153,-0.142008,137.2255489021956,0.71
Harley Place,135000,Mews,993,2,2,2,London,W1G 8QE,Marylebone,Oxford Circus,51.5174,-0.1481,51.5153,-0.142008,135.95166163141994,0.3
Edwardes Square,385000,House,2285,4,4,4,London,W8 6HE,Kensington,High Street Kensington,51.4999,-0.1956,51.5003,-0.19211,168.4901531728665,0.15
Canonbury Square,250000,House,2537,6,6,6,London,N1 2AU,Islington,Angel,51.5433,-0.10093,51.5325,-0.106036,98.54158454867954,0.78
Compton Avenue,465000,House,4653,7,7,7,London,N6 4LH,Highgate,Highgate,51.5739,-0.16553,51.5706,-0.14924,99.93552546744036,0.74
Courtfield Gardens,375000,Flat / Apartment,1902,4,4,4,London,SW5 0PH,Earls Court,Earls Court,51.4909,-0.1852,51.4916,-0.193903,197.1608832807571,0.38
Buxton Road,105000,House,1338,3,3,3,London,SW14 8SY,East Sheen,Mortlake,51.4746,-0.257812,51.4699,-0.268523,78.47533632286995,0.56
Newark Street,177500,House,2200,4,4,4,London,E1 2AA,Whitechapel,Aldgate East,51.517,-0.06032,51.5156,-0.070839,80.68181818181819,0.46
Lime Quarter,55000,New development,773,2,2,2,London,E3 3PJ,Bow,Bromley-by-Bow,51.5222,-0.01817,51.5246,-0.012319,71.15135834411385,0.3
Marlborough Road,270000,House,2953,7,7,7,London,W4 4ET,Chiswick,Chiswick Park,51.4944,-0.2854,51.4946,-0.267874,91.432441584829,0.75
Chiswick Village,399950,Flat / Apartment,580,2,2,2,London,W4 3BY,Chiswick,Chiswick Park,51.4918,-0.2827,51.4946,-0.267874,689.5689655172414,0.67
Carlton House,59500,New development,545,1,1,1,London,SW15 2BS,Putney,Putney Bridge,51.4783,-0.254188,51.4683,-0.208795,109.1743119266055,2.07
Fulham Road,320000,House,2988,4,4,4,London,SW10 9TU,Chelsea,West Brompton,51.4844,-0.18368,51.487,-0.195185,107.095046854083,0.53
Siddal Apartments,67500,Flat / Apartment,778,2,2,2,London,SE17 1FQ,Walworth,Kennington,51.4926,-0.09477,51.4883,-0.105883,86.76092544987146,0.56
Darlaston Road,76500,New development,864,2,2,2,London,SW19 4LF,Wimbledon,Wimbledon,51.4217,-0.203264,51.4215,-0.206403,88.54166666666667,0.14
Tranmere Road,80000,Flat / Apartment,1428,4,4,4,London,SW18 3QT,Wandsworth,Wandsworth Town,51.4448,-0.200774,51.461,-0.188251,56.022408963585434,1.24
St. Johns Wood Road,83500,Flat / Apartment,651,1,1,1,London,NW8 8RE,Westminster,St. Johns Wood,51.5262,-0.17614,51.5317,-0.17419,128.2642089093702,0.39
Portland Chambers,239500,Flat / Apartment,1160,2,2,2,London,W1W 6RP,Fitzrovia,Goodge Street,51.5166,-0.1421,51.5206,-0.134357,206.4655172413793,0.43
Devonshire Place Mews,325000,House,1738,3,3,3,London,W1G 6DD,Marylebone,Oxford Circus,51.5173,-0.1436,51.5153,-0.142008,186.99654775604142,0.15
Chelsea Waterfront,299000,New development,1451,3,3,3,London,SW10 0QH,Chelsea,West Brompton,51.4785,-0.18094,51.487,-0.195185,206.06478290833908,0.85
Worple Street,180000,House,4225,5,5,5,London,SW14 8HE,Mortlake,Mortlake,51.4721,-0.260228,51.4699,-0.268523,42.603550295857985,0.39
Vicarage Road,230000,House,2800,6,6,6,London,SW14 8RU,Mortlake,Mortlake,51.4741,-0.258265,51.4699,-0.268523,82.14285714285714,0.53
The Madison,57300,New development,429,0,0,0,London,E14 9YT,Canary Wharf,Canary Wharf,51.5027,-0.0209,51.5049,-0.019001,133.56643356643357,0.17
Hatton Place,83500,Flat / Apartment,704,2,2,2,London,EC1N 8RU,Clerkenwell,Chancery Lane,51.5214,-0.10796,51.5181,-0.11236,118.60795454545455,0.3
Lonsdale Road,220000,House,2354,5,5,5,London,W4 1ND,Chiswick,Chiswick Park,51.4979,-0.2773,51.4946,-0.267874,93.45794392523365,0.47
Sinclair Road,70000,Flat / Apartment,680,1,1,1,London,W14 0NR,West Kensington,West Kensington,51.4927,-0.2133,51.4907,-0.205944,102.94117647058823,0.35
Queen Annes Gate,277500,Flat / Apartment,1711,3,3,3,London,SW1H 9AA,Westminster,Westminster,51.499,-0.134563,51.5004,-0.12654,162.18585622443015,0.36
Chapman Square,75000,Flat / Apartment,1076,3,3,3,London,SW19 5QT,Wimbledon,Wimbledon,51.4251,-0.197461,51.4215,-0.206403,69.70260223048327,0.46
Burntwood Grange Road,119500,House,1538,3,3,3,London,SW18 3JY,Wandsworth,Wandsworth Town,51.4456,-0.20563,51.461,-0.188251,77.69830949284786,1.3
Melody Road,142500,House,2173,5,5,5,London,SW18 2QG,Wandsworth,Wandsworth Town,51.5107,-0.222629,51.461,-0.188251,65.57754256787851,3.74
Northiam Street,38000,Flat / Apartment,420,1,1,1,London,E9 7HQ,South Hackney,Homerton,51.5496,-0.0393,51.5484,-0.0412,90.47619047619048,0.12
Fairfax Mews,20000,House,2149,5,5,5,London,SW15 6FF,Putney,Putney Bridge,51.4856,-0.247091,51.4683,-0.208795,9.306654257794323,2.04
Althorp Road,149000,House,1875,5,5,5,London,SW17 7ED,Tooting,Tooting,51.4929,-0.239994,51.4278,-0.167967,79.46666666666667,5.46
Hillier Road,175000,House,2364,5,5,5,London,SW11 6AX,Battersea,Clapham Junction,51.4531,-0.15996,51.4645,-0.170518,74.02707275803722,0.91
The Printworks,71000,New development,818,2,2,2,London,N8 9BU,Haringey,Hornsey,51.582,-0.1207,51.5874,-0.120967,86.79706601466992,0.37
Bishops Gate,91500,New development,810,2,2,2,London,SW6 3LF,Fulham,Imperial Wharf,51.4747,-0.2074,51.4751,-0.182927,112.96296296296296,1.05
Theberton Street,20000,House,2078,4,4,4,London,N1 0QY,Barnsbury,Angel,51.5375,-0.10493,51.5325,-0.106036,9.624639076034649,0.35
Halton Road,42500,Flat / Apartment,495,1,1,1,London,N1 2EN,Canonbury,Angel,51.5411,-0.09963,51.5325,-0.106036,85.85858585858585,0.65
Wentworth Mansions,105000,Flat / Apartment,1186,3,3,3,London,NW3 2RL,Hampstead,Hampstead,51.5557,-0.16663,51.5565,-0.178301,88.53288364249579,0.5
Hurlingham Square,115000,House,1906,5,5,5,London,SW6 3DZ,Fulham,Imperial Wharf,51.4746,-0.2077,51.4751,-0.182927,60.335781741867784,1.07
Christchurch Road,182500,House,2100,4,4,4,London,SW14 7AB,East Sheen,Mortlake,51.4722,-0.261692,51.4699,-0.268523,86.9047619047619,0.33
Tantallon Road,132500,House,1795,4,4,4,London,SW12 8DQ,Balham,Balham,51.445,-0.15846,51.4452,-0.1517,73.81615598885794,0.29
Airedale Road,145000,House,1950,4,4,4,London,SW12 8SF,Balham,Balham,51.4441,-0.15217,51.4452,-0.1517,74.35897435897436,0.08
Liberty Mews,89500,House,1112,3,3,3,London,SW12 8EE,Balham,Balham,51.4514,-0.14864,51.4452,-0.1517,80.48561151079137,0.45
Esmond Road,55000,Flat / Apartment,853,2,2,2,London,W4 1JG,Chiswick,Chiswick Park,51.4942,-0.2883,51.4946,-0.267874,64.47831184056272,0.88
Elm Park Mansions,55000,Flat / Apartment,500,1,1,1,London,SW10 0AN,Chelsea,West Brompton,51.4851,-0.17985,51.487,-0.195185,110.0,0.67
Archway Street,105000,House,1261,3,3,3,London,SW13 0AR,Barnes,Barnes Bridge,51.4788,-0.246899,51.472,-0.252633,83.26724821570183,0.53
Gerard Road,275000,House,2637,4,4,4,London,SW13 9RG,Barnes,Barnes Bridge,51.4876,-0.222786,51.472,-0.252633,104.28517254455821,1.68
Warriner Gardens,178500,House,2061,5,5,5,London,SW11 4DU,Battersea,Clapham Junction,51.4747,-0.158,51.4645,-0.170518,86.60844250363901,0.89
Vandon Court,45000,Studio,332,0,0,0,London,SW1H 9HE,Westminster,Westminster,51.4996,-0.134964,51.5004,-0.12654,135.5421686746988,0.37
Selhurst Close,37500,Flat / Apartment,515,1,1,1,London,SW19 6AY,Wimbledon,Wimbledon,51.427,-0.195369,51.4215,-0.206403,72.81553398058253,0.61
Bishops Gate,20000,New development,1688,4,4,4,London,SW6 3LF,Fulham,Imperial Wharf,51.4747,-0.2074,51.4751,-0.182927,11.848341232227488,1.05
Offord Road,159500,House,1828,3,3,3,London,N1 1PF,Barnsbury,Angel,51.5434,-0.11208,51.5325,-0.106036,87.25382932166302,0.8
Walpole Court,60000,Flat / Apartment,780,2,2,2,London,NW6 4ES,West Hampstead,West Hampstead,51.5437,-0.17931,51.5468,-0.189965,76.92307692307692,0.51
Ormeley Road,99500,House,1310,4,4,4,London,SW12 9QG,Balham,Balham,51.446,-0.158348,51.4452,-0.1517,75.95419847328245,0.29
Valetta Road,105000,House,1355,4,4,4,London,W3 7TQ,Acton,Acton Central,51.5134,-0.2577,51.5087,-0.262807,77.49077490774907,0.39
Hudson House,138500,Flat / Apartment,990,3,3,3,London,SW10 0QR,Chelsea,West Brompton,51.4815,-0.18484,51.487,-0.195185,139.8989898989899,0.59
Claremont Lodge,65000,Flat / Apartment,1106,2,2,2,London,SW20 8UA,Wimbledon,Raynes Park,51.4135,-0.2398,51.409,-0.23054,58.77034358047016,0.51
Wimbledon Park Road,37500,Flat / Apartment,525,1,1,1,London,SW18 5SJ,Wandsworth,Wandsworth Town,51.4598,-0.198279,51.461,-0.188251,71.42857142857143,0.44
Normanby Close,89900,House,1168,3,3,3,London,SW15 2RL,Putney,Putney Bridge,51.4811,-0.25147,51.4683,-0.208795,76.96917808219177,2.04
Sefton Street,99500,House,1055,3,3,3,London,SW15 1NA,Putney,Putney Bridge,51.4761,-0.256302,51.4683,-0.208795,94.31279620853081,2.11
Werter Road,169500,House,2368,5,5,5,London,SW15 2LJ,Putney,Putney Bridge,51.48,-0.252527,51.4683,-0.208795,71.57939189189189,2.05
Lockyer House,49500,Flat / Apartment,815,2,2,2,London,SW15 1EE,Putney,Putney Bridge,51.4752,-0.257208,51.4683,-0.208795,60.736196319018404,2.14
Ainger Road,77500,Flat / Apartment,665,2,2,2,London,NW3 3AR,Hampstead,Hampstead,51.5416,-0.15803,51.5565,-0.178301,116.54135338345864,1.35
Thornton Place,115000,Flat / Apartment,1582,3,3,3,London,SW4 0AB,Clapham,Clapham Common,51.4575,-0.1286,51.4621,-0.137359,72.69279393173198,0.49
Sheldon Avenue,440000,House,4102,5,5,5,London,N6 4JS,Highgate,Highgate,51.5746,-0.16317,51.5706,-0.14924,107.26474890297416,0.66
Bartholomew Road,230000,House,2362,5,5,5,London,NW5 2AJ,Kentish Town,Gospel Oak,51.5459,-0.1377,51.5555,-0.151577,97.37510584250636,0.89
Eaton Rise,77500,New development,983,3,3,3,London,W5 2HE,Ealing,Ealing Broadway,51.5083,-0.3109,51.515,-0.300407,78.84028484231943,0.65
Nevern Mansions,62500,Flat / Apartment,676,1,1,1,London,SW5 9TJ,Earls Court,Earls Court,51.4876,-0.1825,51.4916,-0.193903,92.45562130177515,0.56
Graemesdyke Avenue,130000,House,1496,4,4,4,London,SW14 7BJ,East Sheen,Mortlake,51.4692,-0.263097,51.4699,-0.268523,86.89839572192513,0.24
Choumert Square,52500,House,540,1,1,1,London,SE15 4RE,Peckham,Peckham Rye,51.4684,-0.0688,51.47,-0.069413,97.22222222222223,0.11
Chiswick High Road,52500,New development,581,1,1,1,London,W4 5RG,Chiswick,Chiswick Park,51.4917,-0.2967,51.4946,-0.267874,90.36144578313252,1.26
Rosaville Road,165000,House,1648,4,4,4,London,SW6 7BL,Fulham,Imperial Wharf,51.4766,-0.1828,51.4751,-0.182927,100.12135922330097,0.1
Marian Lodge,63500,Flat / Apartment,936,2,2,2,London,SW20 8HJ,Wimbledon,Raynes Park,51.4117,-0.2342,51.409,-0.23054,67.84188034188034,0.24
South Park Road,155000,House,1884,4,4,4,London,SW19 8SZ,Wimbledon,Wimbledon,51.4234,-0.188095,51.4215,-0.206403,82.27176220806794,0.8
Beacon Tower,10000,Penthouse,1190,3,3,3,London,SW18 4GN,Wandsworth,Wandsworth Town,51.4553,-0.208973,51.461,-0.188251,8.403361344537815,0.98
Wendover Court,132500,Flat / Apartment,779,2,2,2,London,W1U 7NX,Marylebone,Bond Street,51.5161,-0.1503,51.5145,-0.149193,170.08985879332477,0.12
Halliford Street,95000,Flat / Apartment,1023,2,2,2,London,N1 3EJ,Canonbury,Angel,51.5407,-0.09015,51.5325,-0.106036,92.86412512218963,0.89
Cairn Avenue,115000,House,1580,4,4,4,London,W5 5HX,Ealing,Ealing Broadway,51.5048,-0.3298,51.515,-0.300407,72.78481012658227,1.45
Eaton Rise,79500,New development,989,3,3,3,London,W5 2HE,Ealing,Ealing Broadway,51.5083,-0.3109,51.515,-0.300407,80.38422649140546,0.65
Redcliffe Gardens,115000,Flat / Apartment,911,2,2,2,London,SW10 9JJ,Chelsea,West Brompton,51.487,-0.18779,51.487,-0.195185,126.23490669593853,0.32
Gosberton Road,145000,House,2000,5,5,5,London,SW12 8LG,Balham,Balham,51.4454,-0.15913,51.4452,-0.1517,72.5,0.32
